candidate,left_offset,right_offset,time_min,time_max,missing_policy,candidate_Ze,target_stata_r7,abs_diff_to_r7,nonzero_rows
y[t-3] - y[t-2],3.0,2.0,3.0,9.0,zero_missing,-19.463882969930054,19.85032359679903,39.314206566729084,672
y[t-3] - y[t-2],3.0,2.0,1.0,9.0,skip_missing,-19.463882969930054,19.85032359679903,39.314206566729084,672
y[t-3] - y[t-2],3.0,2.0,1.0,9.0,zero_missing,-19.463882969930054,19.85032359679903,39.314206566729084,672
y[t-3] - y[t-2],3.0,2.0,2.0,9.0,skip_missing,-19.463882969930054,19.85032359679903,39.314206566729084,672
y[t-3] - y[t-2],3.0,2.0,2.0,9.0,zero_missing,-19.463882969930054,19.85032359679903,39.314206566729084,672
y[t-2] - y[t-1],2.0,1.0,3.0,10.0,skip_missing,59.33170402172074,19.85032359679903,39.48138042492171,768
y[t-2] - y[t-1],2.0,1.0,3.0,10.0,zero_missing,59.33170402172074,19.85032359679903,39.48138042492171,768
y[t-1] - y[t-5],1.0,5.0,4.0,10.0,skip_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-1] - y[t-5],1.0,5.0,2.0,10.0,skip_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-1] - y[t-5],1.0,5.0,2.0,10.0,zero_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-1] - y[t-5],1.0,5.0,1.0,10.0,skip_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-1] - y[t-5],1.0,5.0,5.0,10.0,zero_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-1] - y[t-5],1.0,5.0,5.0,10.0,skip_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-1] - y[t-5],1.0,5.0,1.0,10.0,zero_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-1] - y[t-5],1.0,5.0,4.0,10.0,zero_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-1] - y[t-5],1.0,5.0,3.0,10.0,zero_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-1] - y[t-5],1.0,5.0,3.0,10.0,skip_missing,59.431462001895945,19.85032359679903,39.581138405096915,576
y[t-3] - y[t-2],3.0,2.0,1.0,13.0,zero_missing,-19.85032206483253,19.85032359679903,39.700645661631555,1056
y[t-3] - y[t-2],3.0,2.0,2.0,13.0,zero_missing,-19.85032206483253,19.85032359679903,39.700645661631555,1056
y[t-3] - y[t-2],3.0,2.0,3.0,13.0,zero_missing,-19.85032206483253,19.85032359679903,39.700645661631555,1056
y[t-3] - y[t-2],3.0,2.0,3.0,13.0,skip_missing,-19.85032206483253,19.85032359679903,39.700645661631555,1056
y[t-3] - y[t-2],3.0,2.0,2.0,13.0,skip_missing,-19.85032206483253,19.85032359679903,39.700645661631555,1056
y[t-3] - y[t-2],3.0,2.0,1.0,13.0,skip_missing,-19.85032206483253,19.85032359679903,39.700645661631555,1056
y[t-1] - y[t--1],1.0,-1.0,1.0,11.0,skip_missing,59.683827817890425,19.85032359679903,39.833504221091395,1056
y[t-1] - y[t--1],1.0,-1.0,1.0,11.0,zero_missing,59.683827817890425,19.85032359679903,39.833504221091395,1056
y[t-2] - y[t-6],2.0,6.0,3.0,9.0,skip_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t-2] - y[t-6],2.0,6.0,3.0,9.0,zero_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t-2] - y[t-6],2.0,6.0,4.0,9.0,zero_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t-2] - y[t-6],2.0,6.0,4.0,9.0,skip_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t-2] - y[t-6],2.0,6.0,5.0,9.0,zero_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t-2] - y[t-6],2.0,6.0,2.0,9.0,zero_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t-2] - y[t-6],2.0,6.0,2.0,9.0,skip_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t-2] - y[t-6],2.0,6.0,5.0,9.0,skip_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t-2] - y[t-6],2.0,6.0,1.0,9.0,skip_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t-2] - y[t-6],2.0,6.0,1.0,9.0,zero_missing,59.80458852499069,19.85032359679903,39.95426492819166,384
y[t--2] - y[t-2],-2.0,2.0,1.0,10.0,skip_missing,59.84417310545085,19.85032359679903,39.99384950865182,864
y[t--2] - y[t-2],-2.0,2.0,1.0,10.0,zero_missing,59.84417310545085,19.85032359679903,39.99384950865182,864
y[t--2] - y[t-2],-2.0,2.0,2.0,10.0,zero_missing,59.84417310545085,19.85032359679903,39.99384950865182,864
y[t--2] - y[t-2],-2.0,2.0,2.0,10.0,skip_missing,59.84417310545085,19.85032359679903,39.99384950865182,864
y[t-6] - y[t-5],6.0,5.0,5.0,13.0,skip_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-6] - y[t-5],6.0,5.0,3.0,13.0,skip_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-6] - y[t-5],6.0,5.0,1.0,13.0,skip_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-6] - y[t-5],6.0,5.0,4.0,13.0,zero_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-6] - y[t-5],6.0,5.0,3.0,13.0,zero_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-6] - y[t-5],6.0,5.0,5.0,13.0,zero_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-6] - y[t-5],6.0,5.0,2.0,13.0,skip_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-6] - y[t-5],6.0,5.0,2.0,13.0,zero_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-6] - y[t-5],6.0,5.0,4.0,13.0,skip_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-6] - y[t-5],6.0,5.0,1.0,13.0,zero_missing,-20.368346423368088,19.85032359679903,40.21867002016712,768
y[t-1] - y[t--1],1.0,-1.0,4.0,9.0,skip_missing,60.422015308564,19.85032359679903,40.57169171176497,576
y[t-1] - y[t--1],1.0,-1.0,4.0,9.0,zero_missing,60.422015308564,19.85032359679903,40.57169171176497,576
y[t-2] - y[t-3],2.0,3.0,5.0,13.0,zero_missing,-20.99382855506702,19.85032359679903,40.84415215186605,864
y[t-2] - y[t-3],2.0,3.0,5.0,13.0,skip_missing,-20.99382855506702,19.85032359679903,40.84415215186605,864
y[t-2] - y[t-3],2.0,3.0,5.0,9.0,skip_missing,-21.380267649969475,19.85032359679903,41.230591246768505,480
y[t-2] - y[t-3],2.0,3.0,5.0,9.0,zero_missing,-21.380267649969475,19.85032359679903,41.230591246768505,480
y[t-3] - y[t-6],3.0,6.0,2.0,12.0,skip_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-6],3.0,6.0,3.0,12.0,skip_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-6],3.0,6.0,4.0,12.0,skip_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-6],3.0,6.0,5.0,12.0,skip_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-6],3.0,6.0,5.0,12.0,zero_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-6],3.0,6.0,3.0,12.0,zero_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-6],3.0,6.0,1.0,12.0,zero_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-6],3.0,6.0,1.0,12.0,skip_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-6],3.0,6.0,2.0,12.0,zero_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-6],3.0,6.0,4.0,12.0,zero_missing,61.11720403393039,19.85032359679903,41.26688043713136,672
y[t-3] - y[t-5],3.0,5.0,5.0,13.0,zero_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t-5],3.0,5.0,5.0,13.0,skip_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t-5],3.0,5.0,4.0,13.0,skip_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t-5],3.0,5.0,1.0,13.0,skip_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t-5],3.0,5.0,2.0,13.0,skip_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t-5],3.0,5.0,2.0,13.0,zero_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t-5],3.0,5.0,1.0,13.0,zero_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t-5],3.0,5.0,3.0,13.0,zero_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t-5],3.0,5.0,3.0,13.0,skip_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t-5],3.0,5.0,4.0,13.0,zero_missing,61.27008710088221,19.85032359679903,41.41976350408318,864
y[t-3] - y[t--2],3.0,-2.0,1.0,13.0,zero_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,3.0,13.0,zero_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,2.0,11.0,skip_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,3.0,13.0,skip_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,3.0,11.0,skip_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,2.0,12.0,zero_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,1.0,11.0,skip_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,1.0,12.0,zero_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,1.0,12.0,skip_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,1.0,11.0,zero_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,2.0,13.0,skip_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,2.0,13.0,zero_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,3.0,12.0,zero_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,2.0,11.0,zero_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,3.0,11.0,zero_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,3.0,12.0,skip_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,1.0,13.0,skip_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t-3] - y[t--2],3.0,-2.0,2.0,12.0,skip_missing,-21.588256056778732,19.85032359679903,41.43857965357776,864
y[t--2] - y[t-1],-2.0,1.0,4.0,9.0,skip_missing,61.77255624146601,19.85032359679903,41.922232644666984,576
y[t--2] - y[t-1],-2.0,1.0,4.0,9.0,zero_missing,61.77255624146601,19.85032359679903,41.922232644666984,576
y[t-1] - y[t-4],1.0,4.0,1.0,12.0,zero_missing,-22.897308298586474,19.85032359679903,42.7476318953855,864
y[t-1] - y[t-4],1.0,4.0,1.0,12.0,skip_missing,-22.897308298586474,19.85032359679903,42.7476318953855,864
y[t-1] - y[t-4],1.0,4.0,3.0,12.0,zero_missing,-22.897308298586474,19.85032359679903,42.7476318953855,864
y[t-1] - y[t-4],1.0,4.0,2.0,12.0,skip_missing,-22.897308298586474,19.85032359679903,42.7476318953855,864
y[t-1] - y[t-4],1.0,4.0,2.0,12.0,zero_missing,-22.897308298586474,19.85032359679903,42.7476318953855,864
y[t-1] - y[t-4],1.0,4.0,3.0,12.0,skip_missing,-22.897308298586474,19.85032359679903,42.7476318953855,864
y[t-1] - y[t-4],1.0,4.0,4.0,12.0,zero_missing,-22.897308298586474,19.85032359679903,42.7476318953855,864
y[t-1] - y[t-4],1.0,4.0,4.0,12.0,skip_missing,-22.897308298586474,19.85032359679903,42.7476318953855,864
y[t-6] - y[t-7],6.0,7.0,3.0,13.0,skip_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-6] - y[t-7],6.0,7.0,4.0,13.0,skip_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-6] - y[t-7],6.0,7.0,5.0,13.0,zero_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-6] - y[t-7],6.0,7.0,5.0,13.0,skip_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-6] - y[t-7],6.0,7.0,1.0,13.0,zero_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-6] - y[t-7],6.0,7.0,2.0,13.0,skip_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-6] - y[t-7],6.0,7.0,2.0,13.0,zero_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-6] - y[t-7],6.0,7.0,3.0,13.0,zero_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-6] - y[t-7],6.0,7.0,4.0,13.0,zero_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-6] - y[t-7],6.0,7.0,1.0,13.0,skip_missing,62.93317059259229,19.85032359679903,43.08284699579326,672
y[t-4] - y[t--1],4.0,-1.0,3.0,10.0,zero_missing,62.99082612678434,19.85032359679903,43.14050252998531,672
y[t-4] - y[t--1],4.0,-1.0,4.0,10.0,zero_missing,62.99082612678434,19.85032359679903,43.14050252998531,672
y[t-4] - y[t--1],4.0,-1.0,1.0,10.0,zero_missing,62.99082612678434,19.85032359679903,43.14050252998531,672
y[t-4] - y[t--1],4.0,-1.0,4.0,10.0,skip_missing,62.99082612678434,19.85032359679903,43.14050252998531,672
y[t-4] - y[t--1],4.0,-1.0,2.0,10.0,skip_missing,62.99082612678434,19.85032359679903,43.14050252998531,672
y[t-4] - y[t--1],4.0,-1.0,3.0,10.0,skip_missing,62.99082612678434,19.85032359679903,43.14050252998531,672
y[t-4] - y[t--1],4.0,-1.0,2.0,10.0,zero_missing,62.99082612678434,19.85032359679903,43.14050252998531,672
y[t-4] - y[t--1],4.0,-1.0,1.0,10.0,skip_missing,62.99082612678434,19.85032359679903,43.14050252998531,672
y[t--2] - y[t-3],-2.0,3.0,5.0,9.0,zero_missing,-23.45291310868063,19.85032359679903,43.30323670547966,480
y[t--2] - y[t-3],-2.0,3.0,5.0,9.0,skip_missing,-23.45291310868063,19.85032359679903,43.30323670547966,480
y[t-1] - y[t-7],1.0,7.0,2.0,11.0,skip_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-1] - y[t-7],1.0,7.0,5.0,11.0,skip_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-1] - y[t-7],1.0,7.0,1.0,11.0,zero_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-1] - y[t-7],1.0,7.0,4.0,11.0,skip_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-1] - y[t-7],1.0,7.0,4.0,11.0,zero_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-1] - y[t-7],1.0,7.0,5.0,11.0,zero_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-1] - y[t-7],1.0,7.0,3.0,11.0,skip_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-1] - y[t-7],1.0,7.0,1.0,11.0,skip_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-1] - y[t-7],1.0,7.0,3.0,11.0,zero_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-1] - y[t-7],1.0,7.0,2.0,11.0,zero_missing,63.652902222030555,19.85032359679903,43.802578625231526,480
y[t-4] - y[t-6],4.0,6.0,3.0,11.0,zero_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-6],4.0,6.0,5.0,11.0,zero_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-6],4.0,6.0,2.0,11.0,skip_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-6],4.0,6.0,3.0,11.0,skip_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-6],4.0,6.0,1.0,11.0,zero_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-6],4.0,6.0,4.0,11.0,zero_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-6],4.0,6.0,5.0,11.0,skip_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-6],4.0,6.0,2.0,11.0,zero_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-6],4.0,6.0,4.0,11.0,skip_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-6],4.0,6.0,1.0,11.0,skip_missing,64.13042777296288,19.85032359679903,44.280104176163846,576
y[t-4] - y[t-5],4.0,5.0,2.0,11.0,zero_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-4] - y[t-5],4.0,5.0,2.0,11.0,skip_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-4] - y[t-5],4.0,5.0,5.0,11.0,zero_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-4] - y[t-5],4.0,5.0,4.0,11.0,zero_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-4] - y[t-5],4.0,5.0,4.0,11.0,skip_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-4] - y[t-5],4.0,5.0,1.0,11.0,zero_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-4] - y[t-5],4.0,5.0,1.0,11.0,skip_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-4] - y[t-5],4.0,5.0,5.0,11.0,skip_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-4] - y[t-5],4.0,5.0,3.0,11.0,zero_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-4] - y[t-5],4.0,5.0,3.0,11.0,skip_missing,64.64569928206575,19.85032359679903,44.79537568526672,672
y[t-6] - y[t-5],6.0,5.0,3.0,11.0,zero_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t-6] - y[t-5],6.0,5.0,3.0,11.0,skip_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t-6] - y[t-5],6.0,5.0,5.0,11.0,skip_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t-6] - y[t-5],6.0,5.0,1.0,11.0,skip_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t-6] - y[t-5],6.0,5.0,1.0,11.0,zero_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t-6] - y[t-5],6.0,5.0,5.0,11.0,zero_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t-6] - y[t-5],6.0,5.0,2.0,11.0,skip_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t-6] - y[t-5],6.0,5.0,2.0,11.0,zero_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t-6] - y[t-5],6.0,5.0,4.0,11.0,skip_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t-6] - y[t-5],6.0,5.0,4.0,11.0,zero_missing,-25.282571223371804,19.85032359679903,45.13289482017083,576
y[t--1] - y[t-4],-1.0,4.0,3.0,9.0,skip_missing,-25.45900531068638,19.85032359679903,45.30932890748541,576
y[t--1] - y[t-4],-1.0,4.0,1.0,9.0,skip_missing,-25.45900531068638,19.85032359679903,45.30932890748541,576
y[t--1] - y[t-4],-1.0,4.0,3.0,9.0,zero_missing,-25.45900531068638,19.85032359679903,45.30932890748541,576
y[t--1] - y[t-4],-1.0,4.0,4.0,9.0,zero_missing,-25.45900531068638,19.85032359679903,45.30932890748541,576
y[t--1] - y[t-4],-1.0,4.0,2.0,9.0,zero_missing,-25.45900531068638,19.85032359679903,45.30932890748541,576
y[t--1] - y[t-4],-1.0,4.0,2.0,9.0,skip_missing,-25.45900531068638,19.85032359679903,45.30932890748541,576
y[t--1] - y[t-4],-1.0,4.0,4.0,9.0,skip_missing,-25.45900531068638,19.85032359679903,45.30932890748541,576
y[t--1] - y[t-4],-1.0,4.0,1.0,9.0,zero_missing,-25.45900531068638,19.85032359679903,45.30932890748541,576
y[t-4] - y[t-6],4.0,6.0,3.0,10.0,zero_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-4] - y[t-6],4.0,6.0,4.0,10.0,skip_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-4] - y[t-6],4.0,6.0,5.0,10.0,skip_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-4] - y[t-6],4.0,6.0,5.0,10.0,zero_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-4] - y[t-6],4.0,6.0,1.0,10.0,skip_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-4] - y[t-6],4.0,6.0,1.0,10.0,zero_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-4] - y[t-6],4.0,6.0,4.0,10.0,zero_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-4] - y[t-6],4.0,6.0,2.0,10.0,zero_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-4] - y[t-6],4.0,6.0,2.0,10.0,skip_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-4] - y[t-6],4.0,6.0,3.0,10.0,skip_missing,65.73403690956599,19.85032359679903,45.88371331276696,480
y[t-1] - y[t--2],1.0,-2.0,5.0,9.0,skip_missing,-26.092130292017796,19.85032359679903,45.94245388881683,480
y[t-1] - y[t--2],1.0,-2.0,5.0,9.0,zero_missing,-26.092130292017796,19.85032359679903,45.94245388881683,480
y[t-1] - y[t-6],1.0,6.0,1.0,12.0,zero_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-6],1.0,6.0,1.0,12.0,skip_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-6],1.0,6.0,3.0,12.0,skip_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-6],1.0,6.0,4.0,12.0,zero_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-6],1.0,6.0,2.0,12.0,zero_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-6],1.0,6.0,5.0,12.0,zero_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-6],1.0,6.0,4.0,12.0,skip_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-6],1.0,6.0,2.0,12.0,skip_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-6],1.0,6.0,5.0,12.0,skip_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-6],1.0,6.0,3.0,12.0,zero_missing,-26.20300279146051,19.85032359679903,46.053326388259535,672
y[t-1] - y[t-2],1.0,2.0,1.0,9.0,zero_missing,-26.291831029793414,19.85032359679903,46.14215462659244,768
y[t-1] - y[t-2],1.0,2.0,1.0,9.0,skip_missing,-26.291831029793414,19.85032359679903,46.14215462659244,768
y[t-1] - y[t-2],1.0,2.0,2.0,9.0,zero_missing,-26.291831029793414,19.85032359679903,46.14215462659244,768
y[t-1] - y[t-2],1.0,2.0,2.0,9.0,skip_missing,-26.291831029793414,19.85032359679903,46.14215462659244,768
y[t-4] - y[t-2],4.0,2.0,5.0,11.0,zero_missing,-26.44237940935587,19.85032359679903,46.292703006154895,672
y[t-4] - y[t-2],4.0,2.0,5.0,11.0,skip_missing,-26.44237940935587,19.85032359679903,46.292703006154895,672
y[t-5] - y[t-7],5.0,7.0,3.0,12.0,skip_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t-5] - y[t-7],5.0,7.0,3.0,12.0,zero_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t-5] - y[t-7],5.0,7.0,5.0,12.0,zero_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t-5] - y[t-7],5.0,7.0,5.0,12.0,skip_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t-5] - y[t-7],5.0,7.0,2.0,12.0,zero_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t-5] - y[t-7],5.0,7.0,1.0,12.0,skip_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t-5] - y[t-7],5.0,7.0,4.0,12.0,skip_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t-5] - y[t-7],5.0,7.0,4.0,12.0,zero_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t-5] - y[t-7],5.0,7.0,1.0,12.0,zero_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t-5] - y[t-7],5.0,7.0,2.0,12.0,skip_missing,66.27273861113437,19.85032359679903,46.42241501433534,576
y[t--2] - y[t-2],-2.0,2.0,3.0,9.0,zero_missing,66.97029421664283,19.85032359679903,47.1199706198438,672
y[t--2] - y[t-2],-2.0,2.0,3.0,9.0,skip_missing,66.97029421664283,19.85032359679903,47.1199706198438,672
y[t--1] - y[t-5],-1.0,5.0,5.0,9.0,skip_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t--1] - y[t-5],-1.0,5.0,2.0,9.0,skip_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t--1] - y[t-5],-1.0,5.0,2.0,9.0,zero_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t--1] - y[t-5],-1.0,5.0,3.0,9.0,skip_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t--1] - y[t-5],-1.0,5.0,1.0,9.0,skip_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t--1] - y[t-5],-1.0,5.0,1.0,9.0,zero_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t--1] - y[t-5],-1.0,5.0,4.0,9.0,zero_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t--1] - y[t-5],-1.0,5.0,4.0,9.0,skip_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t--1] - y[t-5],-1.0,5.0,3.0,9.0,zero_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t--1] - y[t-5],-1.0,5.0,5.0,9.0,zero_missing,-27.875744150738143,19.85032359679903,47.72606774753717,480
y[t-4] - y[t-3],4.0,3.0,5.0,12.0,skip_missing,-27.910227910215582,19.85032359679903,47.76055150701461,768
y[t-4] - y[t-3],4.0,3.0,5.0,12.0,zero_missing,-27.910227910215582,19.85032359679903,47.76055150701461,768
y[t-2] - y[t--2],2.0,-2.0,4.0,9.0,skip_missing,-28.064238741640793,19.85032359679903,47.91456233843982,576
y[t-2] - y[t--2],2.0,-2.0,4.0,9.0,zero_missing,-28.064238741640793,19.85032359679903,47.91456233843982,576
